iso3,topic,country_total_votes_2024,country_total_votes_2025,world_total_votes_2025,country_yes_pct_2024,country_yes_pct_2025,country_yes_pct_change,world_yes_pct_2024,world_yes_pct_2025,world_yes_pct_change,gap_vs_world_yes_2024,gap_vs_world_yes_2025,abs_gap_change
MLT,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,80.6,87.2,6.6,77.3,81.3,4.1,3.4,5.9,2.5
MLT,GENERAL AND NATIONAL LAW,1,8,1423,100.0,87.5,-12.5,95.7,94.6,-1.1,4.3,-7.1,2.8
MLT,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,100.0,0.0,95.8,91.7,-4.1,4.2,8.3,4.1
MLT,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
MLT,HUMANITARIAN AID AND RELIEF,5,16,2745,80.0,100.0,20.0,82.9,87.4,4.5,-2.9,12.6,9.7
MLT,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
MLT,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,80.0,100.0,20.0,82.9,84.5,1.6,-2.9,15.5,12.6
MLT,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
MNE,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
MNE,DEVELOPMENT,7,44,7917,28.6,86.4,57.8,76.3,93.7,17.4,-47.8,-7.3,-40.4
MNE,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
MNE,SOCIAL DEVELOPMENT,8,24,4224,37.5,91.7,54.2,75.3,93.6,18.3,-37.8,-1.9,-35.9
MNE,WELFARE AND SOCIAL SERVICES,2,14,2466,50.0,92.9,42.9,85.1,95.7,10.6,-35.1,-2.8,-32.3
MNE,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,40.0,84.4,44.4,79.8,93.1,13.4,-39.8,-8.7,-31.1
MNE,INTERNATIONAL TRADE,3,6,1087,33.3,66.7,33.3,80.9,85.5,4.6,-47.5,-18.8,-28.7
MNE,ECONOMIC CONDITIONS,2,11,1978,50.0,81.8,31.8,85.1,91.2,6.0,-35.1,-9.3,-25.8
MNE,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,60.0,26.7,80.9,82.9,2.0,-47.5,-22.9,-24.7
MNE,SOCIAL CONDITIONS AND EQUITY,20,35,6127,45.0,82.9,37.9,71.1,91.6,20.4,-26.1,-8.7,-17.4
MNE,DEVELOPMENT FINANCE,2,11,2001,50.0,72.7,22.7,85.1,90.9,5.8,-35.1,-18.2,-16.9
MNE,SCIENCE AND TECHNOLOGY,8,16,2794,62.5,81.2,18.8,85.5,90.7,5.1,-23.0,-9.4,-13.6
MNE,HUMAN RIGHTS,17,19,3260,47.1,73.7,26.6,69.6,87.5,17.9,-22.5,-13.8,-8.7
MNE,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
MNE,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,100.0,100.0,0.0,90.2,96.7,6.5,9.8,3.3,-6.5
MNE,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,64.5,74.5,10.0,77.3,81.3,4.1,-12.8,-6.9,-5.9
MNE,POLITICAL AND LEGAL QUESTIONS,80,131,22664,61.3,72.5,11.3,78.5,84.4,5.9,-17.3,-11.9,-5.4
MNE,POLITICAL EVENTS AND ISSUES,16,21,3546,56.2,76.2,19.9,66.1,81.8,15.7,-9.8,-5.6,-4.3
MNE,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
MNE,INTERNATIONAL RELATIONS,31,48,8074,67.7,79.2,11.4,75.9,84.2,8.3,-8.2,-5.1,-3.1
MNE,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
MNE,DISCRIMINATION,9,8,1410,44.4,62.5,18.1,69.5,86.1,16.6,-25.1,-23.6,-1.5
MNE,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
MNE,ENVIRONMENT,3,25,4347,100.0,100.0,0.0,96.6,96.4,-0.3,3.4,3.6,0.3
MNE,GENERAL AND NATIONAL LAW,1,8,1423,100.0,87.5,-12.5,95.7,94.6,-1.1,4.3,-7.1,2.8
MNE,HUMANITARIAN AID AND RELIEF,5,16,2745,80.0,93.8,13.8,82.9,87.4,4.5,-2.9,6.4,3.5
MNE,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,83.3,-16.7,95.8,91.7,-4.1,4.2,-8.3,4.1
MNE,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,58.5,57.1,-1.4,80.6,83.8,3.2,-22.1,-26.7,4.6
MNE,INTERNATIONAL LAW,11,44,7745,81.8,75.0,-6.8,79.0,85.8,6.8,2.8,-10.8,8.0
MNE,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
MNE,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
MNE,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,80.0,100.0,20.0,82.9,84.5,1.6,-2.9,15.5,12.6
MNE,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
NIC,WOMEN'S ADVANCEMENT,1,4,672,0.0,100.0,100.0,94.1,97.5,3.4,-94.1,2.5,-91.5
NIC,PUBLIC FINANCE,1,4,728,0.0,100.0,100.0,95.7,83.8,-11.9,-95.7,16.2,-79.5
NIC,GENERAL AND NATIONAL LAW,1,8,1423,0.0,75.0,75.0,95.7,94.6,-1.1,-95.7,-19.6,-76.1
NIC,COMPUTER SCIENCE AND TECHNOLOGY,1,5,1066,0.0,60.0,60.0,95.8,91.7,-4.1,-95.8,-31.7,-64.1
NIC,ENERGY RESOURCES,1,3,539,0.0,100.0,100.0,58.9,95.5,36.6,-58.9,4.5,-54.5
NIC,SPACE SCIENCES,3,4,887,33.3,100.0,66.7,84.9,86.2,1.4,-51.5,13.8,-37.8
NIC,SCIENCE AND TECHNOLOGY,8,13,2794,50.0,76.9,26.9,85.5,90.7,5.1,-35.5,-13.7,-21.8
NIC,INTERNATIONAL TRADE,3,6,1087,100.0,83.3,-16.7,80.9,85.5,4.6,19.1,-2.1,-17.0
NIC,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,100.0,80.0,-20.0,80.9,82.9,2.0,19.1,-2.9,-16.3
NIC,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,100.0,66.7,-33.3,57.7,94.1,36.4,42.3,-27.5,-14.9
NIC,ECONOMIC CONDITIONS,2,10,1978,100.0,90.0,-10.0,85.1,91.2,6.0,14.9,-1.2,-13.7
NIC,WELFARE AND SOCIAL SERVICES,2,12,2466,100.0,100.0,0.0,85.1,95.7,10.6,14.9,4.3,-10.6
NIC,SOCIAL DEVELOPMENT,8,21,4224,87.5,95.2,7.7,75.3,93.6,18.3,12.2,1.6,-10.5
NIC,DEVELOPMENT,7,42,7917,85.7,95.2,9.5,76.3,93.7,17.4,9.4,1.5,-7.8
NIC,DISARMAMENT AND MILITARY QUESTIONS,41,38,7411,73.2,84.2,11.0,80.6,83.8,3.2,-7.4,0.4,-7.0
NIC,DEVELOPMENT FINANCE,2,11,2001,100.0,100.0,0.0,85.1,90.9,5.8,14.9,9.1,-5.8
NIC,INTERNATIONAL RELATIONS,31,40,8074,67.7,80.0,12.3,75.9,84.2,8.3,-8.2,-4.2,-4.0
NIC,POLITICAL AND LEGAL QUESTIONS,80,118,22664,75.0,83.9,8.9,78.5,84.4,5.9,-3.5,-0.5,-3.0
NIC,NATURAL RESOURCES AND THE ENVIRONMENT,6,27,5226,83.3,92.6,9.3,90.2,96.7,6.5,-6.9,-4.1,-2.8
NIC,RESOURCES (GENERAL),1,9,1613,100.0,88.9,-11.1,90.0,96.6,6.6,10.0,-7.7,-2.3
NIC,MARINE RESOURCES,2,5,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
NIC,INTERNATIONAL LAW,11,42,7745,81.8,83.3,1.5,79.0,85.8,6.8,2.8,-2.4,-0.4
NIC,SOCIAL CONDITIONS AND EQUITY,20,31,6127,75.0,96.8,21.8,71.1,91.6,20.4,3.9,5.2,1.3
NIC,ENVIRONMENT,2,23,4347,100.0,91.3,-8.7,96.6,96.4,-0.3,3.4,-5.1,1.7
NIC,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,43,8097,80.0,95.3,15.3,79.8,93.1,13.4,0.2,2.2,2.0
NIC,MAINTENANCE OF PEACE AND SECURITY,31,41,8076,74.2,75.6,1.4,77.3,81.3,4.1,-3.1,-5.7,2.6
NIC,POLITICAL EVENTS AND ISSUES,16,19,3546,62.5,89.5,27.0,66.1,81.8,15.7,-3.6,7.7,4.1
NIC,HUMAN RIGHTS,17,17,3260,70.6,94.1,23.5,69.6,87.5,17.9,1.0,6.6,5.6
NIC,HUMANITARIAN AID AND RELIEF,5,13,2745,80.0,76.9,-3.1,82.9,87.4,4.5,-2.9,-10.4,7.5
NIC,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,7,1390,80.0,71.4,-8.6,82.9,84.5,1.6,-2.9,-13.1,10.2
NIC,DISCRIMINATION,9,7,1410,66.7,100.0,33.3,69.5,86.1,16.6,-2.9,13.9,11.0
NIC,POLLUTION,3,3,503,100.0,66.7,-33.3,95.3,85.5,-9.8,4.7,-18.8,14.1
NLD,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
NLD,DEVELOPMENT,7,43,7917,28.6,86.0,57.5,76.3,93.7,17.4,-47.8,-7.7,-40.1
NLD,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
NLD,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,44,8097,40.0,84.1,44.1,79.8,93.1,13.4,-39.8,-9.0,-30.7
NLD,INTERNATIONAL TRADE,3,6,1087,33.3,66.7,33.3,80.9,85.5,4.6,-47.5,-18.8,-28.7
NLD,ECONOMIC CONDITIONS,2,11,1978,50.0,81.8,31.8,85.1,91.2,6.0,-35.1,-9.3,-25.8
NLD,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,60.0,26.7,80.9,82.9,2.0,-47.5,-22.9,-24.7
NLD,SOCIAL DEVELOPMENT,8,24,4224,50.0,87.5,37.5,75.3,93.6,18.3,-25.3,-6.1,-19.2
NLD,DEVELOPMENT FINANCE,2,11,2001,50.0,72.7,22.7,85.1,90.9,5.8,-35.1,-18.2,-16.9
NLD,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,61.3,78.7,17.4,77.3,81.3,4.1,-16.0,-2.6,-13.4
NLD,WELFARE AND SOCIAL SERVICES,2,14,2466,100.0,92.9,-7.1,85.1,95.7,10.6,14.9,-2.8,-12.1
NLD,POLITICAL EVENTS AND ISSUES,16,21,3546,50.0,76.2,26.2,66.1,81.8,15.7,-16.1,-5.6,-10.5
NLD,INTERNATIONAL RELATIONS,31,48,8074,61.3,79.2,17.9,75.9,84.2,8.3,-14.6,-5.1,-9.6
NLD,SOCIAL CONDITIONS AND EQUITY,20,35,6127,50.0,80.0,30.0,71.1,91.6,20.4,-21.1,-11.6,-9.6
NLD,POLITICAL AND LEGAL QUESTIONS,79,130,22664,58.2,72.3,14.1,78.5,84.4,5.9,-20.3,-12.1,-8.2
NLD,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
NLD,NATURAL RESOURCES AND THE ENVIRONMENT,7,28,5226,100.0,100.0,0.0,90.2,96.7,6.5,9.8,3.3,-6.5
NLD,HUMAN RIGHTS,17,19,3260,47.1,68.4,21.4,69.6,87.5,17.9,-22.5,-19.1,-3.4
NLD,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
NLD,MARINE RESOURCES,3,5,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
NLD,DISCRIMINATION,9,8,1410,44.4,62.5,18.1,69.5,86.1,16.6,-25.1,-23.6,-1.5
NLD,WILDLIFE,1,3,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
NLD,DISARMAMENT AND MILITARY QUESTIONS,40,42,7411,55.0,59.5,4.5,80.6,83.8,3.2,-25.6,-24.3,-1.3
NLD,SCIENCE AND TECHNOLOGY,8,16,2794,75.0,81.2,6.2,85.5,90.7,5.1,-10.5,-9.4,-1.1
NLD,ENVIRONMENT,3,23,4347,100.0,100.0,0.0,96.6,96.4,-0.3,3.4,3.6,0.3
NLD,GENERAL AND NATIONAL LAW,1,8,1423,100.0,87.5,-12.5,95.7,94.6,-1.1,4.3,-7.1,2.8
NLD,HUMANITARIAN AID AND RELIEF,5,16,2745,80.0,93.8,13.8,82.9,87.4,4.5,-2.9,6.4,3.5
NLD,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,83.3,-16.7,95.8,91.7,-4.1,4.2,-8.3,4.1
NLD,INTERNATIONAL LAW,10,43,7745,70.0,72.1,2.1,79.0,85.8,6.8,-9.0,-13.7,4.7
NLD,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
NLD,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
NLD,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,80.0,100.0,20.0,82.9,84.5,1.6,-2.9,15.5,12.6
NLD,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
NOR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
NOR,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
NOR,INTERNATIONAL TRADE,3,6,1087,33.3,66.7,33.3,80.9,85.5,4.6,-47.5,-18.8,-28.7
NOR,DEVELOPMENT,7,44,7917,42.9,86.4,43.5,76.3,93.7,17.4,-33.5,-7.3,-26.1
NOR,ECONOMIC CONDITIONS,2,11,1978,50.0,81.8,31.8,85.1,91.2,6.0,-35.1,-9.3,-25.8
NOR,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,60.0,26.7,80.9,82.9,2.0,-47.5,-22.9,-24.7
NOR,SOCIAL DEVELOPMENT,8,24,4224,50.0,91.7,41.7,75.3,93.6,18.3,-25.3,-1.9,-23.4
NOR,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,50.0,84.4,34.4,79.8,93.1,13.4,-29.8,-8.7,-21.1
NOR,DEVELOPMENT FINANCE,2,11,2001,50.0,72.7,22.7,85.1,90.9,5.8,-35.1,-18.2,-16.9
NOR,WELFARE AND SOCIAL SERVICES,2,14,2466,100.0,92.9,-7.1,85.1,95.7,10.6,14.9,-2.8,-12.1
NOR,HUMANITARIAN AID AND RELIEF,5,16,2745,100.0,93.8,-6.2,82.9,87.4,4.5,17.1,6.4,-10.7
NOR,SOCIAL CONDITIONS AND EQUITY,20,35,6127,55.0,85.7,30.7,71.1,91.6,20.4,-16.1,-5.9,-10.3
NOR,HUMAN RIGHTS,17,19,3260,52.9,78.9,26.0,69.6,87.5,17.9,-16.6,-8.5,-8.1
NOR,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,67.7,78.7,11.0,77.3,81.3,4.1,-9.5,-2.6,-6.9
NOR,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
NOR,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,100.0,100.0,0.0,90.2,96.7,6.5,9.8,3.3,-6.5
NOR,POLITICAL AND LEGAL QUESTIONS,80,131,22664,63.7,73.3,9.5,78.5,84.4,5.9,-14.8,-11.2,-3.6
NOR,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
NOR,INTERNATIONAL RELATIONS,31,48,8074,67.7,79.2,11.4,75.9,84.2,8.3,-8.2,-5.1,-3.1
NOR,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
NOR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,100.0,100.0,0.0,82.9,84.5,1.6,17.1,15.5,-1.6
NOR,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
NOR,SCIENCE AND TECHNOLOGY,8,16,2794,75.0,81.2,6.2,85.5,90.7,5.1,-10.5,-9.4,-1.1
NOR,ENVIRONMENT,3,25,4347,100.0,100.0,0.0,96.6,96.4,-0.3,3.4,3.6,0.3
NOR,GENERAL AND NATIONAL LAW,1,8,1423,100.0,100.0,0.0,95.7,94.6,-1.1,4.3,5.4,1.1
NOR,POLITICAL EVENTS AND ISSUES,16,21,3546,62.5,76.2,13.7,66.1,81.8,15.7,-3.6,-5.6,2.0
NOR,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,83.3,-16.7,95.8,91.7,-4.1,4.2,-8.3,4.1
NOR,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,61.0,59.5,-1.5,80.6,83.8,3.2,-19.6,-24.3,4.7
NOR,INTERNATIONAL LAW,11,44,7745,81.8,77.3,-4.5,79.0,85.8,6.8,2.8,-8.5,5.7
NOR,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
NOR,DISCRIMINATION,9,8,1410,55.6,62.5,6.9,69.5,86.1,16.6,-14.0,-23.6,9.6
NOR,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
NOR,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
NRU,WELFARE AND SOCIAL SERVICES,2,1,2466,0.0,100.0,100.0,85.1,95.7,10.6,-85.1,4.3,-80.7
NRU,HUMANITARIAN AID AND RELIEF,3,7,2745,0.0,71.4,71.4,82.9,87.4,4.5,-82.9,-15.9,-67.0
NRU,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,3,4,1390,0.0,50.0,50.0,82.9,84.5,1.6,-82.9,-34.5,-48.4
NRU,RESOURCES (GENERAL),1,2,1613,0.0,50.0,50.0,90.0,96.6,6.6,-90.0,-46.6,-43.4
NRU,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,1,1055,100.0,100.0,0.0,57.7,94.1,36.4,42.3,5.9,-36.4
NRU,SOCIAL DEVELOPMENT,3,1,4224,33.3,100.0,66.7,75.3,93.6,18.3,-42.0,6.4,-35.6
NRU,DISCRIMINATION,2,2,1410,0.0,50.0,50.0,69.5,86.1,16.6,-69.5,-36.1,-33.4
NRU,MARINE RESOURCES,2,4,1216,50.0,75.0,25.0,95.6,97.4,1.7,-45.6,-22.4,-23.3
NRU,DEVELOPMENT,4,5,7917,100.0,100.0,0.0,76.3,93.7,17.4,23.7,6.3,-17.4
NRU,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,5,5,8097,100.0,100.0,0.0,79.8,93.1,13.4,20.2,6.9,-13.4
NRU,POLLUTION,2,2,503,50.0,50.0,0.0,95.3,85.5,-9.8,-45.3,-35.5,-9.8
NRU,SOCIAL CONDITIONS AND EQUITY,8,3,6127,37.5,66.7,29.2,71.1,91.6,20.4,-33.6,-24.9,-8.7
NRU,INTERNATIONAL RELATIONS,17,16,8074,41.2,56.2,15.1,75.9,84.2,8.3,-34.8,-28.0,-6.8
NRU,ECONOMIC CONDITIONS,2,3,1978,100.0,100.0,0.0,85.1,91.2,6.0,14.9,8.8,-6.0
NRU,DEVELOPMENT FINANCE,2,1,2001,100.0,100.0,0.0,85.1,90.9,5.8,14.9,9.1,-5.8
NRU,SCIENCE AND TECHNOLOGY,4,4,2794,100.0,100.0,0.0,85.5,90.7,5.1,14.5,9.3,-5.1
NRU,INTERNATIONAL TRADE,2,2,1087,100.0,100.0,0.0,80.9,85.5,4.6,19.1,14.5,-4.6
NRU,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,2,904,100.0,100.0,0.0,80.9,82.9,2.0,19.1,17.1,-2.0
NRU,WILDLIFE,1,1,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
NRU,SPACE SCIENCES,1,2,887,100.0,100.0,0.0,84.9,86.2,1.4,15.1,13.8,-1.4
NRU,NATURAL RESOURCES AND THE ENVIRONMENT,4,7,5226,50.0,57.1,7.1,90.2,96.7,6.5,-40.2,-39.5,-0.7
NRU,DISARMAMENT AND MILITARY QUESTIONS,21,19,7411,95.2,100.0,4.8,80.6,83.8,3.2,14.6,16.2,1.5
NRU,POLITICAL AND LEGAL QUESTIONS,39,52,22664,61.5,65.4,3.8,78.5,84.4,5.9,-17.0,-19.0,2.0
NRU,COMPUTER SCIENCE AND TECHNOLOGY,1,1,1066,100.0,100.0,0.0,95.8,91.7,-4.1,4.2,8.3,4.1
NRU,MAINTENANCE OF PEACE AND SECURITY,17,23,8076,64.7,60.9,-3.8,77.3,81.3,4.1,-12.6,-20.5,7.9
NRU,INTERNATIONAL LAW,6,20,7745,66.7,65.0,-1.7,79.0,85.8,6.8,-12.3,-20.8,8.4
NRU,POLITICAL EVENTS AND ISSUES,11,13,3546,36.4,38.5,2.1,66.1,81.8,15.7,-29.7,-43.3,13.6
NRU,HUMAN RIGHTS,6,2,3260,50.0,50.0,0.0,69.6,87.5,17.9,-19.6,-37.5,17.9
NRU,ENVIRONMENT,2,7,4347,100.0,57.1,-42.9,96.6,96.4,-0.3,3.4,-39.2,35.9
NZL,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
NZL,DEVELOPMENT,7,44,7917,28.6,84.1,55.5,76.3,93.7,17.4,-47.8,-9.6,-38.1
NZL,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
NZL,WELFARE AND SOCIAL SERVICES,2,14,2466,50.0,92.9,42.9,85.1,95.7,10.6,-35.1,-2.8,-32.3
NZL,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,40.0,82.2,42.2,79.8,93.1,13.4,-39.8,-10.9,-28.9
NZL,ECONOMIC CONDITIONS,2,11,1978,50.0,81.8,31.8,85.1,91.2,6.0,-35.1,-9.3,-25.8
NZL,SOCIAL DEVELOPMENT,8,24,4224,50.0,95.8,45.8,75.3,93.6,18.3,-25.3,2.2,-23.1
NZL,INTERNATIONAL TRADE,3,6,1087,33.3,50.0,16.7,80.9,85.5,4.6,-47.5,-35.5,-12.1
NZL,SOCIAL CONDITIONS AND EQUITY,20,35,6127,60.0,88.6,28.6,71.1,91.6,20.4,-11.1,-3.0,-8.1
NZL,DEVELOPMENT FINANCE,2,11,2001,50.0,63.6,13.6,85.1,90.9,5.8,-35.1,-27.3,-7.8
NZL,SCIENCE AND TECHNOLOGY,8,16,2794,75.0,87.5,12.5,85.5,90.7,5.1,-10.5,-3.2,-7.4
NZL,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
NZL,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,100.0,100.0,0.0,90.2,96.7,6.5,9.8,3.3,-6.5
NZL,INTERNATIONAL LAW,11,44,7745,90.9,79.5,-11.4,79.0,85.8,6.8,11.9,-6.2,-5.7
NZL,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,71.0,83.0,12.0,77.3,81.3,4.1,-6.3,1.6,-4.7
NZL,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,40.0,6.7,80.9,82.9,2.0,-47.5,-42.9,-4.7
NZL,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
NZL,INTERNATIONAL RELATIONS,31,48,8074,67.7,79.2,11.4,75.9,84.2,8.3,-8.2,-5.1,-3.1
NZL,POLITICAL AND LEGAL QUESTIONS,80,131,22664,71.2,79.4,8.1,78.5,84.4,5.9,-7.3,-5.0,-2.2
NZL,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,70.7,76.2,5.5,80.6,83.8,3.2,-9.9,-7.6,-2.2
NZL,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
NZL,HUMAN RIGHTS,17,19,3260,64.7,84.2,19.5,69.6,87.5,17.9,-4.9,-3.3,-1.6
NZL,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
NZL,ENVIRONMENT,3,25,4347,100.0,100.0,0.0,96.6,96.4,-0.3,3.4,3.6,0.3
NZL,GENERAL AND NATIONAL LAW,1,8,1423,100.0,100.0,0.0,95.7,94.6,-1.1,4.3,5.4,1.1
NZL,POLITICAL EVENTS AND ISSUES,16,21,3546,62.5,76.2,13.7,66.1,81.8,15.7,-3.6,-5.6,2.0
NZL,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,100.0,0.0,95.8,91.7,-4.1,4.2,8.3,4.1
NZL,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
NZL,HUMANITARIAN AID AND RELIEF,5,16,2745,80.0,100.0,20.0,82.9,87.4,4.5,-2.9,12.6,9.7
NZL,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
NZL,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,80.0,100.0,20.0,82.9,84.5,1.6,-2.9,15.5,12.6
NZL,DISCRIMINATION,9,8,1410,66.7,62.5,-4.2,69.5,86.1,16.6,-2.9,-23.6,20.7
NZL,PUBLIC FINANCE,1,4,728,100.0,25.0,-75.0,95.7,83.8,-11.9,4.3,-58.8,54.5
OMN,WOMEN'S ADVANCEMENT,1,4,672,0.0,100.0,100.0,94.1,97.5,3.4,-94.1,2.5,-91.5
OMN,ENERGY RESOURCES,1,3,539,0.0,100.0,100.0,58.9,95.5,36.6,-58.9,4.5,-54.5
OMN,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,100.0,83.3,-16.7,57.7,94.1,36.4,42.3,-10.8,-31.5
OMN,INTERNATIONAL TRADE,3,6,1087,100.0,83.3,-16.7,80.9,85.5,4.6,19.1,-2.1,-17.0
