Country,TopicTag,yes_pct_2024,votes_2024,yes_pct_2025,votes_2025,yes_pct_change
PAK,WELFARE AND SOCIAL SERVICES,100.0,2.0,92.9,14.0,-7.1
PAK,DEVELOPMENT FINANCE,100.0,2.0,100.0,11.0,0.0
PAK,GENERAL AND NATIONAL LAW,100.0,1.0,100.0,8.0,0.0
PAK,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,100.0,3.0,100.0,5.0,0.0
PAK,INTERNATIONAL TRADE,100.0,3.0,100.0,6.0,0.0
PAK,LAW OF THE SEA,100.0,1.0,100.0,2.0,0.0
PAK,MARINE RESOURCES,100.0,3.0,100.0,7.0,0.0
PAK,MINERAL RESOURCES,100.0,1.0,100.0,1.0,0.0
PAK,PUBLIC FINANCE,100.0,1.0,100.0,4.0,0.0
PAK,RECOMMENDATIONS,100.0,1.0,100.0,1.0,0.0
PAK,TAXATION,100.0,1.0,100.0,1.0,0.0
PAK,TRADE RELATED FINANCE,100.0,1.0,100.0,1.0,0.0
PAK,WATER,100.0,2.0,100.0,2.0,0.0
PAK,WILDLIFE,100.0,1.0,100.0,4.0,0.0
PAK,WOMEN'S ADVANCEMENT,100.0,1.0,100.0,4.0,0.0
PAK,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,90.0,10.0,93.3,45.0,3.3
PAK,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,80.0,5.0,85.7,7.0,5.7
PAK,INTERNATIONAL RELATIONS,80.6,31.0,87.0,46.0,6.4
PAK,DISARMAMENT AND MILITARY QUESTIONS,60.0,40.0,66.7,42.0,6.7
PAK,DEVELOPMENT,85.7,7.0,93.2,44.0,7.5
PAK,SOCIAL DEVELOPMENT,87.5,8.0,95.7,23.0,8.2
PAK,POLITICAL AND LEGAL QUESTIONS,72.2,79.0,82.9,129.0,10.7
PAK,SCIENCE AND TECHNOLOGY,75.0,8.0,87.5,16.0,12.5
PAK,MAINTENANCE OF PEACE AND SECURITY,64.5,31.0,78.3,46.0,13.8
PAK,NATURAL RESOURCES AND THE ENVIRONMENT,71.4,7.0,90.0,30.0,18.6
PAK,INTERNATIONAL LAW,60.0,10.0,79.5,44.0,19.5
PAK,ENVIRONMENT,66.7,3.0,88.0,25.0,21.3
PAK,SOCIAL CONDITIONS AND EQUITY,75.0,20.0,97.1,34.0,22.1
PAK,DISCRIMINATION,77.8,9.0,100.0,8.0,22.2
PAK,POLITICAL EVENTS AND ISSUES,68.8,16.0,95.2,21.0,26.4
PAK,HUMAN RIGHTS,70.6,17.0,100.0,18.0,29.4
PAK,SPACE SCIENCES,66.7,3.0,100.0,5.0,33.3
PAK,ENERGY RESOURCES,0.0,1.0,100.0,3.0,100.0
PAK,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,83.3,6.0,
PAK,BANKING AND INVESTMENT,,,100.0,3.0,
PAK,COMMODITIES,,,100.0,1.0,
PAK,COMMUNICATION AND MASS MEDIA,,,100.0,2.0,
PAK,COMPREHENSIVE HEALTH SERVICES,,,100.0,3.0,
PAK,CONSUMERS AND COOPERATIVES,,,100.0,2.0,
PAK,CRIME AND CRIMINAL JUSTICE,,,100.0,1.0,
PAK,CROP MANAGEMENT,,,100.0,1.0,
PAK,CULTURAL DEVELOPMENT,,,100.0,3.0,
PAK,CULTURE,,,100.0,8.0,
PAK,DISEASE PREVENTION AND CONTROL,,,100.0,4.0,
PAK,DISEASES AND CARRIERS OF DISEASES,,,100.0,4.0,
PAK,EDUCATION,,,100.0,3.0,
PAK,EDUCATIONAL POLICY AND PLANNING,,,100.0,3.0,
PAK,EMPLOYMENT,,,100.0,2.0,
PAK,EMPLOYMENT PROMOTION AND PLANNING,,,100.0,1.0,
PAK,FOOD AND NUTRITION,,,100.0,2.0,
PAK,FORESTRY,,,100.0,1.0,
PAK,GEOGRAPHY,,,100.0,1.0,
PAK,HEALTH,,,100.0,7.0,
PAK,HOUSING,,,100.0,1.0,
PAK,HUMAN SETTLEMENTS,,,100.0,2.0,
PAK,INTERNATIONAL TRADE LAW,100.0,1.0,,,
PAK,LAND FORMS AND ECOSYSTEMS,,,100.0,1.0,
PAK,LAND TRANSPORT,,,100.0,1.0,
PAK,LANGUAGE,,,100.0,1.0,
PAK,LAW OF WAR,,,100.0,1.0,
PAK,MONETARY ISSUES,,,100.0,1.0,
PAK,PERSONS WITH DISABILITIES,,,100.0,1.0,
PAK,PHILOSOPHY AND RELIGION,,,100.0,3.0,
PAK,PSYCHOLOGY,,,100.0,1.0,
PAK,SETTLEMENT PLANNING,,,100.0,1.0,
PAK,SPECIAL CATEGORIES OF WORKERS,,,100.0,2.0,
PAK,SPECIAL ECONOMIC AREAS,,,100.0,1.0,
PAK,SPECIAL HUMANITARIAN OPERATIONS,,,40.0,5.0,
PAK,STATISTICS,,,100.0,1.0,
PAK,TELECOMMUNICATIONS,,,100.0,1.0,
PAK,TRADE IN COMMODITIES,,,100.0,1.0,
PAK,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,100.0,3.0,
PAK,TRANSPORT AND COMMUNICATIONS,,,100.0,4.0,
PAK,TRANSPORT POLICY AND PLANNING,,,100.0,3.0,
PNG,MINERAL RESOURCES,100.0,1.0,0.0,1.0,-100.0
PNG,WATER,100.0,2.0,50.0,2.0,-50.0
PNG,ENERGY RESOURCES,100.0,1.0,66.7,3.0,-33.3
PNG,POLITICAL EVENTS AND ISSUES,56.2,16.0,45.0,20.0,-11.2
PNG,ENVIRONMENT,100.0,3.0,91.7,24.0,-8.3
PNG,SPACE SCIENCES,66.7,3.0,60.0,5.0,-6.7
PNG,MAINTENANCE OF PEACE AND SECURITY,69.0,29.0,63.0,46.0,-6.0
PNG,DEVELOPMENT,100.0,7.0,97.7,43.0,-2.3
PNG,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,100.0,10.0,97.7,44.0,-2.3
PNG,COMPUTER SCIENCE AND TECHNOLOGY,100.0,1.0,100.0,6.0,0.0
PNG,DEVELOPMENT FINANCE,100.0,2.0,100.0,11.0,0.0
PNG,ECONOMIC CONDITIONS,100.0,2.0,100.0,11.0,0.0
PNG,ECONOMIC THEORY,100.0,1.0,100.0,1.0,0.0
PNG,GENERAL AND NATIONAL LAW,100.0,1.0,100.0,8.0,0.0
PNG,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,100.0,3.0,100.0,5.0,0.0
PNG,INTERNATIONAL TRADE,100.0,3.0,100.0,6.0,0.0
PNG,LAW OF THE SEA,100.0,1.0,100.0,2.0,0.0
PNG,NUCLEAR SCIENCE,100.0,3.0,100.0,3.0,0.0
PNG,POLLUTION,66.7,3.0,66.7,3.0,0.0
PNG,PUBLIC FINANCE,100.0,1.0,100.0,4.0,0.0
PNG,RECOMMENDATIONS,100.0,1.0,100.0,1.0,0.0
PNG,TAXATION,100.0,1.0,100.0,1.0,0.0
PNG,TRADE RELATED FINANCE,100.0,1.0,100.0,1.0,0.0
PNG,WILDLIFE,100.0,1.0,100.0,4.0,0.0
PNG,WOMEN'S ADVANCEMENT,100.0,1.0,100.0,3.0,0.0
PNG,SCIENCE AND TECHNOLOGY,85.7,7.0,86.7,15.0,1.0
PNG,DISARMAMENT AND MILITARY QUESTIONS,85.4,41.0,90.5,42.0,5.1
PNG,POLITICAL AND LEGAL QUESTIONS,70.1,77.0,77.0,126.0,6.9
PNG,MARINE RESOURCES,66.7,3.0,85.7,7.0,19.0
PNG,INTERNATIONAL RELATIONS,55.2,29.0,74.4,43.0,19.2
PNG,DISCRIMINATION,55.6,9.0,75.0,8.0,19.4
PNG,NATURAL RESOURCES AND THE ENVIRONMENT,71.4,7.0,93.1,29.0,21.7
PNG,HUMAN RIGHTS,64.7,17.0,87.5,16.0,22.8
PNG,INTERNATIONAL LAW,60.0,10.0,86.0,43.0,26.0
PNG,SOCIAL CONDITIONS AND EQUITY,60.0,20.0,93.8,32.0,33.8
PNG,SOCIAL DEVELOPMENT,62.5,8.0,100.0,22.0,37.5
PNG,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,20.0,5.0,62.5,8.0,42.5
PNG,HUMANITARIAN AID AND RELIEF,20.0,5.0,75.0,16.0,55.0
PNG,RESOURCES (GENERAL),0.0,1.0,88.9,9.0,88.9
PNG,WELFARE AND SOCIAL SERVICES,0.0,2.0,100.0,13.0,100.0
PNG,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,100.0,6.0,
PNG,BANKING AND INVESTMENT,,,100.0,3.0,
PNG,COMMODITIES,,,100.0,1.0,
PNG,COMMUNICATION AND MASS MEDIA,,,100.0,2.0,
PNG,COMPREHENSIVE HEALTH SERVICES,,,100.0,2.0,
PNG,CONSUMERS AND COOPERATIVES,,,100.0,2.0,
PNG,CRIME AND CRIMINAL JUSTICE,,,100.0,1.0,
PNG,CROP MANAGEMENT,,,100.0,1.0,
PNG,CULTURAL DEVELOPMENT,,,100.0,3.0,
PNG,CULTURE,,,100.0,5.0,
PNG,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,,,100.0,5.0,
PNG,DISEASE PREVENTION AND CONTROL,,,100.0,4.0,
PNG,DISEASES AND CARRIERS OF DISEASES,,,100.0,4.0,
PNG,EDUCATION,,,100.0,3.0,
PNG,EDUCATIONAL POLICY AND PLANNING,,,100.0,3.0,
PNG,EMPLOYMENT,,,100.0,2.0,
PNG,EMPLOYMENT PROMOTION AND PLANNING,,,100.0,1.0,
PNG,FOOD AND NUTRITION,,,100.0,2.0,
PNG,FORESTRY,,,100.0,1.0,
PNG,GEOGRAPHY,,,100.0,1.0,
PNG,HEALTH,,,100.0,6.0,
PNG,HOUSING,,,100.0,1.0,
PNG,HUMAN SETTLEMENTS,,,50.0,2.0,
PNG,INTERNATIONAL TRADE LAW,100.0,1.0,,,
PNG,LAND FORMS AND ECOSYSTEMS,,,100.0,1.0,
PNG,LAND TRANSPORT,,,100.0,1.0,
PNG,LANGUAGE,,,100.0,1.0,
PNG,LAW OF WAR,,,100.0,1.0,
PNG,MONETARY ISSUES,,,100.0,1.0,
PNG,PERSONS WITH DISABILITIES,,,100.0,1.0,
PNG,PHILOSOPHY AND RELIGION,,,100.0,1.0,
PNG,PSYCHOLOGY,,,100.0,1.0,
PNG,SETTLEMENT PLANNING,,,0.0,1.0,
PNG,SPECIAL CATEGORIES OF WORKERS,,,100.0,2.0,
PNG,SPECIAL ECONOMIC AREAS,,,100.0,1.0,
PNG,SPECIAL HUMANITARIAN OPERATIONS,,,80.0,5.0,
PNG,STATISTICS,,,100.0,1.0,
PNG,TELECOMMUNICATIONS,,,100.0,1.0,
PNG,TRADE IN COMMODITIES,,,100.0,1.0,
PNG,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,100.0,3.0,
PNG,TRANSPORT AND COMMUNICATIONS,,,100.0,4.0,
PNG,TRANSPORT POLICY AND PLANNING,,,100.0,3.0,
PRK,ECONOMIC THEORY,100.0,1.0,0.0,1.0,-100.0
PRK,NUCLEAR SCIENCE,50.0,2.0,0.0,1.0,-50.0
PRK,HUMANITARIAN AID AND RELIEF,80.0,5.0,43.8,16.0,-36.2
PRK,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,100.0,1.0,66.7,6.0,-33.3
PRK,RESOURCES (GENERAL),100.0,1.0,77.8,9.0,-22.2
PRK,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,100.0,3.0,80.0,5.0,-20.0
PRK,ECONOMIC CONDITIONS,100.0,2.0,81.8,11.0,-18.2
PRK,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,80.0,5.0,62.5,8.0,-17.5
PRK,INTERNATIONAL TRADE,100.0,3.0,83.3,6.0,-16.7
PRK,POLLUTION,50.0,2.0,33.3,3.0,-16.7
PRK,GENERAL AND NATIONAL LAW,100.0,1.0,87.5,8.0,-12.5
PRK,WELFARE AND SOCIAL SERVICES,100.0,2.0,92.9,14.0,-7.1
PRK,DEVELOPMENT FINANCE,100.0,2.0,100.0,11.0,0.0
PRK,MARINE RESOURCES,100.0,1.0,100.0,4.0,0.0
PRK,PUBLIC FINANCE,100.0,1.0,100.0,4.0,0.0
PRK,SOCIAL DEVELOPMENT,87.5,8.0,87.5,24.0,0.0
PRK,TAXATION,100.0,1.0,100.0,1.0,0.0
PRK,TRADE RELATED FINANCE,100.0,1.0,100.0,1.0,0.0
PRK,MAINTENANCE OF PEACE AND SECURITY,55.2,29.0,57.8,45.0,2.6
PRK,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,90.0,10.0,93.2,44.0,3.2
PRK,DEVELOPMENT,85.7,7.0,93.0,43.0,7.3
PRK,DISARMAMENT AND MILITARY QUESTIONS,35.3,34.0,44.4,36.0,9.1
PRK,INTERNATIONAL RELATIONS,62.1,29.0,76.6,47.0,14.5
PRK,POLITICAL AND LEGAL QUESTIONS,55.6,72.0,70.5,122.0,14.9
PRK,SOCIAL CONDITIONS AND EQUITY,70.0,20.0,88.6,35.0,18.6
PRK,DISCRIMINATION,66.7,9.0,87.5,8.0,20.8
PRK,INTERNATIONAL LAW,44.4,9.0,66.7,39.0,22.3
PRK,HUMAN RIGHTS,64.7,17.0,89.5,19.0,24.8
PRK,SCIENCE AND TECHNOLOGY,33.3,6.0,64.3,14.0,31.0
PRK,COMPUTER SCIENCE AND TECHNOLOGY,0.0,1.0,33.3,6.0,33.3
PRK,NATURAL RESOURCES AND THE ENVIRONMENT,50.0,4.0,84.6,26.0,34.6
PRK,POLITICAL EVENTS AND ISSUES,50.0,16.0,85.0,20.0,35.0
PRK,SPACE SCIENCES,33.3,3.0,100.0,5.0,66.7
PRK,ENVIRONMENT,0.0,1.0,86.4,22.0,86.4
PRK,ENERGY RESOURCES,0.0,1.0,100.0,3.0,100.0
PRK,WOMEN'S ADVANCEMENT,0.0,1.0,100.0,4.0,100.0
PRK,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,83.3,6.0,
PRK,BANKING AND INVESTMENT,,,100.0,3.0,
PRK,COMMODITIES,,,100.0,1.0,
PRK,COMMUNICATION AND MASS MEDIA,,,100.0,2.0,
PRK,COMPREHENSIVE HEALTH SERVICES,,,100.0,3.0,
PRK,CONSUMERS AND COOPERATIVES,,,100.0,2.0,
PRK,CRIME AND CRIMINAL JUSTICE,,,100.0,1.0,
PRK,CROP MANAGEMENT,,,100.0,1.0,
PRK,CULTURAL DEVELOPMENT,,,100.0,3.0,
PRK,CULTURE,,,100.0,8.0,
PRK,DISEASE PREVENTION AND CONTROL,,,100.0,4.0,
PRK,DISEASES AND CARRIERS OF DISEASES,,,100.0,4.0,
PRK,EDUCATION,,,100.0,3.0,
PRK,EDUCATIONAL POLICY AND PLANNING,,,100.0,3.0,
PRK,EMPLOYMENT,,,100.0,2.0,
PRK,EMPLOYMENT PROMOTION AND PLANNING,,,100.0,1.0,
PRK,FOOD AND NUTRITION,,,100.0,2.0,
PRK,FORESTRY,,,100.0,1.0,
PRK,GEOGRAPHY,,,100.0,1.0,
PRK,HEALTH,,,100.0,7.0,
PRK,HOUSING,,,100.0,1.0,
PRK,HUMAN SETTLEMENTS,,,100.0,2.0,
PRK,INTERNATIONAL TRADE LAW,100.0,1.0,,,
PRK,LAND FORMS AND ECOSYSTEMS,,,100.0,1.0,
PRK,LAND TRANSPORT,,,100.0,1.0,
PRK,LANGUAGE,,,100.0,1.0,
PRK,LAW OF WAR,,,0.0,1.0,
PRK,MINERAL RESOURCES,,,100.0,1.0,
PRK,MONETARY ISSUES,,,100.0,1.0,
PRK,PERSONS WITH DISABILITIES,,,100.0,1.0,
PRK,PHILOSOPHY AND RELIGION,,,100.0,3.0,
PRK,PSYCHOLOGY,,,100.0,1.0,
PRK,RECOMMENDATIONS,,,100.0,1.0,
PRK,SETTLEMENT PLANNING,,,100.0,1.0,
PRK,SPECIAL CATEGORIES OF WORKERS,,,100.0,2.0,
PRK,SPECIAL ECONOMIC AREAS,,,100.0,1.0,
PRK,SPECIAL HUMANITARIAN OPERATIONS,,,0.0,5.0,
PRK,STATISTICS,,,100.0,1.0,
PRK,TELECOMMUNICATIONS,,,100.0,1.0,
PRK,TRADE IN COMMODITIES,,,100.0,1.0,
PRK,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,66.7,3.0,
PRK,TRANSPORT AND COMMUNICATIONS,,,100.0,4.0,
PRK,TRANSPORT POLICY AND PLANNING,,,100.0,3.0,
PRK,WATER,,,100.0,2.0,
PRK,WILDLIFE,,,100.0,2.0,
PRY,ECONOMIC THEORY,100.0,1.0,0.0,1.0,-100.0
PRY,MINERAL RESOURCES,100.0,1.0,0.0,1.0,-100.0
PRY,TAXATION,100.0,1.0,0.0,1.0,-100.0
PRY,TRADE RELATED FINANCE,100.0,1.0,0.0,1.0,-100.0
PRY,ENERGY RESOURCES,100.0,1.0,33.3,3.0,-66.7
PRY,INTERNATIONAL TRADE,100.0,3.0,33.3,6.0,-66.7
PRY,ECONOMIC CONDITIONS,100.0,2.0,36.4,11.0,-63.6
PRY,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,100.0,3.0,40.0,5.0,-60.0
PRY,PUBLIC FINANCE,100.0,1.0,50.0,4.0,-50.0
PRY,WATER,100.0,2.0,50.0,2.0,-50.0
PRY,GENERAL AND NATIONAL LAW,100.0,1.0,62.5,8.0,-37.5
PRY,COMPUTER SCIENCE AND TECHNOLOGY,100.0,1.0,66.7,6.0,-33.3
PRY,POLLUTION,100.0,3.0,66.7,3.0,-33.3
PRY,DEVELOPMENT FINANCE,100.0,2.0,72.7,11.0,-27.3
PRY,INTERNATIONAL LAW,81.8,11.0,54.5,44.0,-27.3
PRY,ENVIRONMENT,100.0,3.0,76.0,25.0,-24.0
PRY,MARINE RESOURCES,100.0,3.0,85.7,7.0,-14.3
PRY,POLITICAL AND LEGAL QUESTIONS,68.4,79.0,54.6,130.0,-13.8
PRY,NATURAL RESOURCES AND THE ENVIRONMENT,85.7,7.0,73.3,30.0,-12.4
PRY,POLITICAL EVENTS AND ISSUES,50.0,16.0,38.1,21.0,-11.9
PRY,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,70.0,10.0,62.2,45.0,-7.8
PRY,MAINTENANCE OF PEACE AND SECURITY,60.0,30.0,52.2,46.0,-7.8
PRY,INTERNATIONAL RELATIONS,54.8,31.0,47.9,48.0,-6.9
PRY,SCIENCE AND TECHNOLOGY,87.5,8.0,81.2,16.0,-6.3
PRY,DISARMAMENT AND MILITARY QUESTIONS,87.5,40.0,85.4,41.0,-2.1
PRY,LAW OF THE SEA,100.0,1.0,100.0,2.0,0.0
PRY,RECOMMENDATIONS,100.0,1.0,100.0,1.0,0.0
PRY,SPACE SCIENCES,100.0,3.0,100.0,5.0,0.0
PRY,WILDLIFE,100.0,1.0,100.0,4.0,0.0
PRY,WOMEN'S ADVANCEMENT,100.0,1.0,100.0,4.0,0.0
PRY,DEVELOPMENT,57.1,7.0,63.6,44.0,6.5
PRY,HUMAN RIGHTS,47.1,17.0,68.4,19.0,21.3
PRY,NUCLEAR SCIENCE,75.0,4.0,100.0,3.0,25.0
PRY,SOCIAL CONDITIONS AND EQUITY,40.0,20.0,68.6,35.0,28.6
PRY,DISCRIMINATION,44.4,9.0,75.0,8.0,30.6
PRY,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,0.0,5.0,50.0,8.0,50.0
PRY,WELFARE AND SOCIAL SERVICES,0.0,2.0,50.0,14.0,50.0
PRY,RESOURCES (GENERAL),0.0,1.0,55.6,9.0,55.6
PRY,SOCIAL DEVELOPMENT,12.5,8.0,70.8,24.0,58.3
PRY,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,0.0,1.0,66.7,6.0,66.7
PRY,HUMANITARIAN AID AND RELIEF,0.0,5.0,75.0,16.0,75.0
PRY,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,50.0,6.0,
PRY,BANKING AND INVESTMENT,,,66.7,3.0,
PRY,COMMODITIES,,,0.0,1.0,
PRY,COMMUNICATION AND MASS MEDIA,,,50.0,2.0,
PRY,COMPREHENSIVE HEALTH SERVICES,,,66.7,3.0,
PRY,CONSUMERS AND COOPERATIVES,,,50.0,2.0,
PRY,CRIME AND CRIMINAL JUSTICE,,,0.0,1.0,
PRY,CROP MANAGEMENT,,,100.0,1.0,
PRY,CULTURAL DEVELOPMENT,,,33.3,3.0,
PRY,CULTURE,,,50.0,8.0,
PRY,DISEASE PREVENTION AND CONTROL,,,75.0,4.0,
PRY,DISEASES AND CARRIERS OF DISEASES,,,75.0,4.0,
PRY,EDUCATION,,,66.7,3.0,
PRY,EDUCATIONAL POLICY AND PLANNING,,,66.7,3.0,
PRY,EMPLOYMENT,,,100.0,2.0,
PRY,EMPLOYMENT PROMOTION AND PLANNING,,,100.0,1.0,
PRY,FOOD AND NUTRITION,,,50.0,2.0,
PRY,FORESTRY,,,100.0,1.0,
PRY,GEOGRAPHY,,,100.0,1.0,
PRY,HEALTH,,,71.4,7.0,
PRY,HOUSING,,,100.0,1.0,
PRY,HUMAN SETTLEMENTS,,,50.0,2.0,
PRY,INTERNATIONAL TRADE LAW,100.0,1.0,,,
PRY,LAND FORMS AND ECOSYSTEMS,,,100.0,1.0,
PRY,LAND TRANSPORT,,,100.0,1.0,
PRY,LANGUAGE,,,100.0,1.0,
PRY,LAW OF WAR,,,100.0,1.0,
PRY,MONETARY ISSUES,,,0.0,1.0,
PRY,PERSONS WITH DISABILITIES,,,100.0,1.0,
PRY,PHILOSOPHY AND RELIGION,,,66.7,3.0,
PRY,PSYCHOLOGY,,,0.0,1.0,
PRY,SETTLEMENT PLANNING,,,0.0,1.0,
PRY,SPECIAL CATEGORIES OF WORKERS,,,100.0,2.0,
PRY,SPECIAL ECONOMIC AREAS,,,100.0,1.0,
PRY,SPECIAL HUMANITARIAN OPERATIONS,,,100.0,5.0,
PRY,STATISTICS,,,0.0,1.0,
PRY,TELECOMMUNICATIONS,,,100.0,1.0,
PRY,TRADE IN COMMODITIES,,,0.0,1.0,
PRY,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,33.3,3.0,
PRY,TRANSPORT AND COMMUNICATIONS,,,100.0,4.0,
PRY,TRANSPORT POLICY AND PLANNING,,,100.0,3.0,
RUS,LAW OF THE SEA,100.0,1.0,50.0,2.0,-50.0
RUS,NUCLEAR SCIENCE,50.0,4.0,0.0,3.0,-50.0
RUS,HUMANITARIAN AID AND RELIEF,80.0,5.0,43.8,16.0,-36.2
RUS,POLLUTION,66.7,3.0,33.3,3.0,-33.4
RUS,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,100.0,1.0,66.7,6.0,-33.3
RUS,RESOURCES (GENERAL),100.0,1.0,77.8,9.0,-22.2
RUS,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,100.0,3.0,80.0,5.0,-20.0
RUS,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,80.0,5.0,62.5,8.0,-17.5
RUS,INTERNATIONAL TRADE,100.0,3.0,83.3,6.0,-16.7
RUS,DEVELOPMENT,100.0,7.0,90.9,44.0,-9.1
RUS,ECONOMIC CONDITIONS,100.0,2.0,90.9,11.0,-9.1
RUS,MAINTENANCE OF PEACE AND SECURITY,54.8,31.0,51.1,47.0,-3.7
RUS,DEVELOPMENT FINANCE,100.0,2.0,100.0,11.0,0.0
RUS,ECONOMIC THEORY,100.0,1.0,100.0,1.0,0.0
RUS,MINERAL RESOURCES,100.0,1.0,100.0,1.0,0.0
RUS,TAXATION,100.0,1.0,100.0,1.0,0.0
RUS,TRADE RELATED FINANCE,100.0,1.0,100.0,1.0,0.0
RUS,WATER,100.0,2.0,100.0,2.0,0.0
RUS,WELFARE AND SOCIAL SERVICES,100.0,2.0,100.0,14.0,0.0
RUS,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,90.0,10.0,91.1,45.0,1.1
RUS,MARINE RESOURCES,66.7,3.0,71.4,7.0,4.7
RUS,INTERNATIONAL LAW,54.5,11.0,61.4,44.0,6.9
RUS,SOCIAL DEVELOPMENT,87.5,8.0,95.8,24.0,8.3
RUS,DISARMAMENT AND MILITARY QUESTIONS,31.7,41.0,40.5,42.0,8.8
RUS,POLITICAL AND LEGAL QUESTIONS,51.2,80.0,64.9,131.0,13.7
RUS,INTERNATIONAL RELATIONS,54.8,31.0,72.9,48.0,18.1
RUS,SCIENCE AND TECHNOLOGY,37.5,8.0,56.2,16.0,18.7
RUS,HUMAN RIGHTS,70.6,17.0,89.5,19.0,18.9
RUS,SOCIAL CONDITIONS AND EQUITY,75.0,20.0,94.3,35.0,19.3
RUS,NATURAL RESOURCES AND THE ENVIRONMENT,57.1,7.0,76.7,30.0,19.6
RUS,DISCRIMINATION,66.7,9.0,87.5,8.0,20.8
RUS,POLITICAL EVENTS AND ISSUES,50.0,16.0,71.4,21.0,21.4
RUS,COMPUTER SCIENCE AND TECHNOLOGY,0.0,1.0,33.3,6.0,33.3
RUS,ENVIRONMENT,33.3,3.0,76.0,25.0,42.7
RUS,WILDLIFE,0.0,1.0,50.0,4.0,50.0
RUS,SPACE SCIENCES,33.3,3.0,100.0,5.0,66.7
RUS,GENERAL AND NATIONAL LAW,0.0,1.0,75.0,8.0,75.0
RUS,ENERGY RESOURCES,0.0,1.0,100.0,3.0,100.0
RUS,PUBLIC FINANCE,0.0,1.0,100.0,4.0,100.0
RUS,RECOMMENDATIONS,0.0,1.0,100.0,1.0,100.0
RUS,WOMEN'S ADVANCEMENT,0.0,1.0,100.0,4.0,100.0
RUS,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,83.3,6.0,
RUS,BANKING AND INVESTMENT,,,100.0,3.0,
RUS,COMMODITIES,,,100.0,1.0,
RUS,COMMUNICATION AND MASS MEDIA,,,100.0,2.0,
RUS,COMPREHENSIVE HEALTH SERVICES,,,100.0,3.0,
RUS,CONSUMERS AND COOPERATIVES,,,100.0,2.0,
RUS,CRIME AND CRIMINAL JUSTICE,,,100.0,1.0,
RUS,CROP MANAGEMENT,,,100.0,1.0,
RUS,CULTURAL DEVELOPMENT,,,100.0,3.0,
RUS,CULTURE,,,100.0,8.0,
RUS,DISEASE PREVENTION AND CONTROL,,,100.0,4.0,
RUS,DISEASES AND CARRIERS OF DISEASES,,,100.0,4.0,
RUS,EDUCATION,,,66.7,3.0,
RUS,EDUCATIONAL POLICY AND PLANNING,,,66.7,3.0,
RUS,EMPLOYMENT,,,100.0,2.0,
RUS,EMPLOYMENT PROMOTION AND PLANNING,,,100.0,1.0,
RUS,FOOD AND NUTRITION,,,100.0,2.0,
RUS,FORESTRY,,,100.0,1.0,
RUS,GEOGRAPHY,,,100.0,1.0,
RUS,HEALTH,,,100.0,7.0,
RUS,HOUSING,,,100.0,1.0,
RUS,HUMAN SETTLEMENTS,,,100.0,2.0,
RUS,INTERNATIONAL TRADE LAW,0.0,1.0,,,
RUS,LAND FORMS AND ECOSYSTEMS,,,100.0,1.0,
RUS,LAND TRANSPORT,,,100.0,1.0,
RUS,LANGUAGE,,,100.0,1.0,
RUS,LAW OF WAR,,,0.0,1.0,
RUS,MONETARY ISSUES,,,100.0,1.0,
RUS,PERSONS WITH DISABILITIES,,,100.0,1.0,
RUS,PHILOSOPHY AND RELIGION,,,100.0,3.0,
RUS,PSYCHOLOGY,,,100.0,1.0,
RUS,SETTLEMENT PLANNING,,,100.0,1.0,
RUS,SPECIAL CATEGORIES OF WORKERS,,,100.0,2.0,
RUS,SPECIAL ECONOMIC AREAS,,,100.0,1.0,
